,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
7332,1449,Federico Di Francesco,Sassuolo,D F M S,19,1088,2,3.556658234447241,2,1.07937066629529,25,11,2,0,2,3.556658234447241,5.448810031637549,1.5893209874629974
7333,1449,Federico Di Francesco,Bologna,F M S,24,1064,4,3.1726468289271,3,2.73124572262168,23,16,3,1,4,3.1726468289271,6.672318096272647,1.8624060368165367
7334,1449,Federico Di Francesco,Empoli,F M S,12,770,3,0.8090846631675959,0,0.8974650539457798,16,12,1,0,3,0.8090846631675959,2.166517723351717,0.6391674652695656
7335,1449,Federico Di Francesco,SPAL 2013,D F S,20,1091,2,1.949681967496872,0,0.9161817859858274,25,18,4,0,2,1.949681967496872,5.685652077198029,3.2551882583647966
7336,1324,Federico Dimarco,"Inter,Verona",D S,16,527,0,0.8560562310740352,3,1.5008736606687307,14,12,1,0,0,0.8560562310740352,3.0976722529158,2.2636711839586496
7337,1324,Federico Dimarco,Verona,D S,35,2615,5,2.554924106225372,3,7.502206857316196,37,74,6,0,5,2.554924106225372,12.582640098407865,8.589493434876204
7338,1324,Federico Dimarco,Inter,S,1,1,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
7339,1324,Federico Dimarco,Inter,D S,16,687,2,2.7029951736330986,1,2.891326236538589,21,28,0,0,2,1.9416963085532188,6.807516951113939,4.722569566220045
7340,1324,Federico Dimarco,Parma Calcio 1913,D S,13,889,1,0.4751762123778462,0,0.9814576543867588,14,9,4,0,1,0.4751762123778462,2.391563163138926,1.7271494455635548
7341,1324,Federico Dimarco,Empoli,D S,12,648,0,0.1990293283015489,1,0.7008714079856873,9,11,2,0,0,0.1990293283015489,1.3594314930960536,1.2038140641525388
7342,1867,Federico Dionisi,Frosinone,F S,9,191,1,0.5372442174702883,0,0.4271005801856518,11,6,2,0,1,0.5372442174702883,0.997877260670066,0.1063494104892015
7343,1867,Federico Dionisi,Frosinone,F S,32,2455,9,6.684954191558063,4,3.2036824859678745,83,29,12,0,8,5.923655356280506,9.287637335248291,2.2926251962780952
7344,1000,Federico Fazio,Roma,D S,6,409,1,0.071949865669012,0,0.0416712276637554,3,1,2,0,1,0.071949865669012,1.0176696926355362,1.0176696926355362
7345,1000,Federico Fazio,Roma,D S,37,3119,2,1.1886875163763762,1,1.740100521594286,21,9,3,0,2,1.1886875163763762,11.696686519309878,10.292906085029244
7346,1000,Federico Fazio,Roma,D S,34,2919,2,1.8820175798609853,0,0.1427061818540096,18,2,6,0,2,1.8820175798609853,8.308456192724407,8.185863606631756
7347,1000,Federico Fazio,Sevilla,D,4,294,0,0.0188360568135976,0,0.0687004178762435,1,1,0,1,0,0.0188360568135976,0.1670260727405548,0.1670260727405548
7348,1000,Federico Fazio,Roma,D S,16,1218,1,0.334452074021101,0,0.063005156815052,4,1,2,1,1,0.334452074021101,6.16137214936316,6.16137214936316
7349,1000,Federico Fazio,Tottenham,D,20,1780,0,0.4927778858691454,0,0.0378027632832527,11,3,2,1,0,0.4927778858691454,4.650255372747779,4.612452605739236
7350,1000,Federico Fazio,Roma,D S,34,2804,5,3.0954405292868614,0,0.2528404500335455,30,6,6,0,5,3.0954405292868614,5.699663388542831,5.422782800160348
7351,708,Federico Fernández,Newcastle United,D S,32,2610,2,1.781357942149043,2,1.4652110189199448,15,4,8,0,2,1.781357942149043,4.351393967866898,3.797487251460552
7352,708,Federico Fernández,Newcastle United,D S,7,523,0,0.3371330089867115,0,0.2842389643192291,6,1,0,0,0,0.3371330089867115,0.5562508665025234,0.2720119059085846
7353,708,Federico Fernández,Newcastle United,D S,19,1486,0,0.0828974284231662,1,0.4301622780039906,4,5,2,0,0,0.0828974284231662,2.922758467495441,2.6451705135405064
7354,708,Federico Fernández,Newcastle United,D,24,2090,0,0.1938431076705455,0,0.5685491189360619,4,7,4,0,0,0.1938431076705455,3.305469788610935,3.2190251126885414
7355,708,Federico Fernández,Swansea,D S,28,2472,0,0.5938716623932123,0,0.0922016184777021,13,3,0,0,0,0.5938716623932123,3.738037574570626,3.6191040980629614
7356,708,Federico Fernández,Swansea,D,27,2430,0,1.651026051491499,2,0.7964910641312599,15,3,7,0,0,1.651026051491499,3.93892998714,3.79991636890918
7357,708,Federico Fernández,Swansea,D,30,2678,1,1.0560474758967755,1,0.7558943461626768,8,6,5,0,1,1.0560474758967755,2.641013488173485,2.066877204924822
7358,708,Federico Fernández,Swansea,D,32,2880,1,1.670276215299964,1,0.3864242006093263,17,8,3,0,1,1.670276215299964,5.869626747444272,5.686012743040919
7359,1200,Federico Marchetti,Lazio,GK,29,2549,0,0.0,0,0.0488097667694091,0,1,0,0,0,0.0,3.369864792563021,3.321055025793612
7360,1200,Federico Marchetti,Lazio,GK,30,2609,0,0.0,0,0.0253757536411285,0,1,6,2,0,0.0,4.446417062543333,4.421041308902204
7361,1200,Federico Marchetti,Genoa,GK,4,360,0,0.0,0,0.0,0,0,1,0,0,0.0,0.3385933637619018,0.3385933637619018
7362,1200,Federico Marchetti,Genoa,GK,4,337,0,0.0,0,0.0,0,0,0,0,0,0.0,0.3595988303422928,0.3595988303422928
7363,1200,Federico Marchetti,Lazio,GK,17,1486,0,0.0,0,0.0,0,0,0,0,0,0.0,0.400849886238575,0.400849886238575
7364,8553,Federico Marigosu,Cagliari,S,2,16,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0344982035458087,0.0344982035458087
7365,1546,Federico Mattiello,"Chievo,Juventus",D S,5,155,0,0.1618424504995346,0,0.0361972600221633,4,1,0,0,0,0.1618424504995346,0.4039674028754234,0.2575921714305877
7366,1546,Federico Mattiello,SPAL 2013,D S,29,2173,0,0.6989755621179938,1,1.0502786682918668,17,10,6,1,0,0.6989755621179938,2.917484210804105,2.207360912114382
7367,1546,Federico Mattiello,Cagliari,D M S,18,926,0,0.1921349689364433,1,1.106098398566246,7,8,3,0,0,0.1921349689364433,2.204776303842664,1.875184625387192
7368,1546,Federico Mattiello,Chievo,D,1,90,0,0.1321810930967331,1,0.6288661956787109,3,4,0,0,0,0.1321810930967331,0.736197829246521,0.1252253651618957
7369,1546,Federico Mattiello,Bologna,D M S,17,1334,1,0.7735856976360083,1,1.4058937542140484,11,19,2,1,1,0.7735856976360083,3.799375854432583,2.125379755161702
7370,1546,Federico Mattiello,Spezia,S,1,33,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
7371,1407,Federico Melchiorri,Cagliari,F S,10,451,3,1.7474275380373,0,0.5553619600832462,14,4,1,0,3,1.7474275380373,2.4999716952443123,0.1971822027117014
7372,5309,Federico Palacios,Nuernberg,F M S,17,946,2,1.382018600590527,0,0.4123560264706611,7,6,1,0,2,1.382018600590527,4.208304608240724,2.6905440744012594
7373,5309,Federico Palacios,RasenBallsport Leipzig,S,2,49,0,0.0913514718413353,0,0.1131974980235099,2,1,0,0,0,0.0913514718413353,0.2045489698648452,0.0
7374,1464,Federico Peluso,Sassuolo,D,34,3038,1,1.8992880173027515,1,1.4631622675806284,19,21,11,0,1,1.8992880173027515,7.1254603555426,5.962833918631077
7375,1464,Federico Peluso,Sassuolo,D S,23,1512,0,0.5378896929323673,2,0.9494532030075788,8,4,5,1,0,0.5378896929323673,2.837008450180292,2.8004110790789127
7376,1464,Federico Peluso,Sassuolo,D M S,34,2978,1,1.0803162530064585,2,1.5762683264911177,6,16,12,0,1,1.0803162530064585,5.510781712830067,4.60412373393774
7377,1464,Federico Peluso,Sassuolo,D S,31,2575,1,0.6275685932487249,1,0.7018773555755615,11,11,10,0,1,0.6275685932487249,3.3311642771586776,2.729803270660341
7378,1464,Federico Peluso,Sassuolo,D S,16,1355,1,0.5755890011787415,0,0.0,2,0,5,0,1,0.5755890011787415,2.6303063929080963,2.6303063929080963
7379,1464,Federico Peluso,Sassuolo,D S,7,200,0,0.0,0,0.0,0,0,1,0,0,0.0,1.2759097516536713,1.2759097516536713
7380,1464,Federico Peluso,Sassuolo,D S,28,2338,0,0.3051988463848829,1,1.3882791032083333,7,12,5,2,0,0.3051988463848829,4.983638383448124,3.9502782858908176
7381,4133,Federico Piovaccari,Eibar,F M S,28,1590,6,5.548962526023388,0,0.2167452648282051,30,5,6,2,6,5.548962526023388,4.1646330170333385,0.2779846712946892
7382,5371,Federico Rasic,Arsenal Tula,F S,12,687,6,3.533077899366617,0,0.0673563657328486,15,2,2,1,4,1.270253475755453,1.253827564418316,0.1840241011232137
7383,5371,Federico Rasic,Arsenal Tula,F S,18,232,0,0.5561369732022285,0,0.0461860625073313,5,3,0,0,0,0.5561369732022285,0.6594328656792641,0.0571098262444138
7384,1544,Federico Ravaglia,Bologna,GK,4,360,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
7385,2347,Federico Ricca,Malaga,D S,21,1628,0,0.5854584835469723,1,0.4856737507507205,11,11,6,0,0,0.5854584835469723,3.068487069569528,2.639953887090087
7386,2347,Federico Ricca,Malaga,D S,14,1109,0,0.2006907481700182,1,0.6079148016870022,5,6,4,0,0,0.2006907481700182,1.7339412979781628,1.098717575892806
7387,2347,Federico Ricca,Malaga,D S,8,640,1,0.574894517660141,1,0.7133177295327187,2,5,3,0,1,0.574894517660141,1.5870892833918333,1.0080653056502342
7388,1470,Federico Ricci,Sassuolo,S,1,1,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
7389,1470,Federico Ricci,"Crotone,Genoa",F M S,20,1134,1,1.8857432641088965,1,1.5387420803308487,27,16,4,0,1,1.8857432641088965,3.8978803139179945,1.4719140827655792
7390,1470,Federico Ricci,Sassuolo,F M S,24,1050,2,4.223423168063164,0,1.1543163303285835,22,17,4,0,1,3.4621243327856064,5.694590777158737,1.39298702403903
7391,6972,Federico Santander,Bologna,F S,24,732,1,4.475956620648503,0,0.8263154570013285,25,13,6,0,0,3.7146578058600426,3.6098376624286175,1.1158711509779096
7392,6972,Federico Santander,Bologna,S,4,29,0,0.2134680934250354,1,0.3799126744270324,4,1,0,0,0,0.2134680934250354,0.5007612444460392,0.0
7393,6972,Federico Santander,Bologna,F S,32,2058,8,7.911042750813067,3,3.4152866499498487,76,37,5,0,8,7.911042750813067,9.550375498831272,1.625188335776329
7394,6972,Federico Santander,Bologna,S,5,35,0,0.006713175214827,0,0.0,1,0,0,0,0,0.006713175214827,0.0,0.0
7395,5026,Federico Serra,Cagliari,S,1,11,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
7396,6241,Federico Valverde,Real Madrid,D M S,13,767,0,0.3138026548549533,1,0.6581663452088833,10,5,0,0,0,0.3138026548549533,3.5172973945736885,3.085092591121793
7397,6241,Federico Valverde,Real Madrid,F M S,24,1345,3,2.588089810684324,1,3.192028494551778,21,22,0,0,3,2.588089810684324,10.64665836840868,6.482272490859032
7398,6241,Federico Valverde,Deportivo La Coruna,M S,24,1228,0,0.723203613422811,0,1.1039844499900937,18,10,0,0,0,0.723203613422811,5.276006366126239,3.866151925176382
7399,6241,Federico Valverde,Real Madrid,F M S,33,1897,2,1.9886517515406013,5,3.5550178699195385,22,20,1,0,2,1.9886517515406013,11.682359978556631,6.865320159122348
7400,6241,Federico Valverde,Real Madrid,M S,16,646,0,0.228160036727786,0,0.3381615653634071,7,9,4,0,0,0.228160036727786,2.8373662661761045,2.5284826140850782
7401,1456,Federico Viviani,Frosinone,M,5,342,0,0.1079157432541251,0,0.1359336450695991,4,3,1,0,0,0.1079157432541251,1.0418324070051312,0.9118473213165998
7402,1456,Federico Viviani,SPAL 2013,M,29,2503,3,3.67369188554585,3,2.7149533927440643,52,42,9,0,3,2.912392990663648,4.601322350092232,3.40448761638254
7403,1456,Federico Viviani,Verona,M S,19,1595,3,1.076662678271532,6,4.362399568781257,30,43,4,1,3,1.076662678271532,6.200476299971342,5.25758758559823
7404,1456,Federico Viviani,Bologna,M S,17,1130,2,1.213240785524249,2,1.6594952158629894,31,12,4,1,2,1.213240785524249,2.386826639994979,1.857591945677996
7405,6610,Fedor Cernych,Dinamo Moscow,F M S,9,554,1,0.9102127505466342,0,0.3387222327291965,7,8,1,0,1,0.9102127505466342,1.338506244122982,0.6908730566501617
7406,6610,Fedor Cernych,Dinamo Moscow,F M S,22,1481,2,3.6331829093396655,0,0.5808480139821768,25,10,2,0,2,3.6331829093396655,4.670790214091539,1.8264920208603144
7407,6610,Fedor Cernych,FC Orenburg,F M S,11,446,0,0.8642698358744383,0,0.4066656865179539,17,5,0,0,0,0.8642698358744383,1.822323277592659,0.7661921307444572
7408,5454,Fedor Chalov,CSKA Moscow,F M S,15,652,6,3.870637618005276,1,0.6369646321982145,26,10,0,0,6,3.870637618005276,6.155483521521092,1.696426449343562
7409,5454,Fedor Chalov,CSKA Moscow,F M S,30,2475,8,12.562243917956948,4,4.502029038965702,78,44,3,0,7,9.545142667368054,15.12921604514122,2.510214193724096
7410,5454,Fedor Chalov,CSKA Moscow,F M S,16,936,3,2.5523802526295185,2,1.7925147898495195,26,18,0,0,3,2.5523802526295185,5.345757897943258,1.190959021449089
7411,5454,Fedor Chalov,CSKA Moscow,F M S,27,1214,7,9.63767078705132,4,2.8060034960508347,59,22,1,0,6,8.883395494893193,12.091243620961905,2.0040872301906347
7412,5454,Fedor Chalov,CSKA Moscow,F M S,20,1016,6,4.446148281916976,4,2.5989824142307043,31,20,0,0,6,4.446148281916976,7.518544836901128,2.027108143083751
7413,5454,Fedor Chalov,CSKA Moscow,F S,30,2471,15,15.040262231603265,6,4.628637239336968,98,53,1,0,13,13.53171163238585,20.732297763228416,4.654008806683123
7414,2925,Fedor Smolov,Lokomotiv Moscow,F S,14,914,3,5.076216329354793,3,2.400928797200322,36,18,1,0,2,4.321941007394344,6.565690990537405,2.187030393630266
7415,2925,Fedor Smolov,Celta Vigo,F S,14,747,2,1.7390404772013426,0,0.1859359107911586,16,4,4,0,2,1.7390404772013426,2.1476090122014284,0.4836159311234951
7416,2925,Fedor Smolov,"FC Krasnodar,Lokomotiv Moscow",F S,24,1675,7,7.120407736860216,3,2.7856453242711723,54,25,0,0,7,6.3661324148997664,11.028213031589983,2.7178091760724783
7417,2925,Fedor Smolov,FC Krasnodar,F M,29,2547,20,12.90474139340222,7,3.685101337730885,114,40,3,0,20,12.90474139340222,18.038264136761427,3.4405197193846107
7418,2925,Fedor Smolov,FC Krasnodar,F S,22,1934,18,10.14167533069849,0,1.3780554672703147,102,25,4,0,14,7.124574087560177,8.174838453531265,1.588872321881354
7419,2925,Fedor Smolov,"Dinamo Moscow,Ural",D F S,24,1787,8,8.420771753415465,2,3.103393073193729,58,20,4,0,7,7.666496491059661,10.532535307109356,1.2713062148541212
7420,2925,Fedor Smolov,Lokomotiv Moscow,F S,21,1389,7,5.747676998376846,3,3.973087053745985,50,22,1,0,7,5.747676998376846,9.916914915665984,2.833044992759824
7421,2925,Fedor Smolov,FC Krasnodar,F S,22,1912,14,11.426447190344334,6,5.793061543256044,94,40,5,0,11,9.163621373474598,17.539101913571358,4.194941585883498
7422,2925,Fedor Smolov,Lokomotiv Moscow,F S,15,1243,7,4.9543152172118425,0,0.6161077599972486,48,15,0,0,6,4.200039917603135,5.637751704081893,1.8709243386983871
7423,2836,Fegor Ogude,FC Yenisey Krasnoyarsk,M,26,2224,1,1.8749061580747368,1,0.365537229925394,19,11,8,1,1,1.8749061580747368,5.922893917188048,4.887014925479889
7424,2836,Fegor Ogude,Amkar,D M S,15,871,0,1.0302305966615677,0,0.0572450347244739,6,1,2,1,0,1.0302305966615677,1.119418578222394,0.9116547722369432
7425,2836,Fegor Ogude,Amkar,D F M S,18,1556,0,1.0316749848425388,0,0.1963148294016719,10,7,1,1,0,0.277399655431509,2.831630129367113,2.5402633622288704
7426,2836,Fegor Ogude,Amkar,M,22,1849,0,0.973753317259252,0,0.4050554968416691,17,10,10,2,0,0.973753317259252,2.342992560006678,2.006189966574312
7427,2836,Fegor Ogude,Amkar,D F M,24,2024,1,1.5808018073439598,0,0.538075971417129,17,10,9,1,1,1.5808018073439598,4.699458886869252,3.995357208885253
7428,8492,Felice D&#039;Amico,Sampdoria,S,2,2,0,0.0583556443452835,0,0.0,1,0,0,0,0,0.0583556443452835,0.0583556443452835,0.0
7429,3099,Felicio Brown Forbes,Amkar,F M S,13,428,2,0.9329837337136268,0,0.4379264116287231,8,3,0,0,2,0.9329837337136268,1.453988552093506,0.2029426647350192
7430,3099,Felicio Brown Forbes,"Anzhi Makhachkala,Arsenal Tula",D F M S,19,1492,3,3.327085580676794,0,0.6763905361294746,27,8,3,0,2,2.572810262441635,3.1502647064626217,0.9631100175902249
7431,3099,Felicio Brown Forbes,FC Ufa,D S,9,617,1,1.3261486291885376,0,0.206093406304717,9,5,2,0,1,1.3261486291885376,0.3823908641934395,0.1139942789450287
7432,105,Felipe,Hannover 96,D,6,458,0,0.0552608743309974,0,0.046841774135828,1,2,0,0,0,0.0552608743309974,0.2832683343440294,0.2832683343440294
7433,105,Felipe,Hannover 96,D S,11,578,0,0.3267388753592968,0,0.0,5,0,1,0,0,0.3267388753592968,0.4027930051088333,0.4027930051088333
7434,1141,Felipe,SPAL 2013,D S,30,2371,3,2.8434979813173413,2,1.238350992091,14,8,13,0,3,2.8434979813173413,3.8514043455943465,3.7784901931881913
7435,7921,Felipe,Atletico Madrid,D S,25,2094,1,1.804177125915885,0,0.1148692704737186,19,4,7,0,1,1.804177125915885,2.498423426412046,2.443684372119605
7436,7921,Felipe,Atletico Madrid,D S,9,695,1,0.6444519553333521,1,0.5558285457082093,7,2,4,0,1,0.6444519553333521,1.7744812052696943,1.767455691471696
