,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
21650,6436,Stanley N&#039;Soki,Nice,D S,17,1269,0,0.4907796718180179,1,0.648327968083322,4,7,3,0,0,0.4907796718180179,4.502354120835662,4.422500928863883
21651,6436,Stanley N&#039;Soki,Paris Saint Germain,S,1,25,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
21652,6436,Stanley N&#039;Soki,Nice,D S,18,1243,0,0.4762038774788379,0,0.1748337000608444,7,5,4,0,0,0.4762038774788379,3.205263478681445,3.14766882173717
21653,6436,Stanley N&#039;Soki,Paris Saint Germain,D S,12,698,0,0.0,0,0.112669913098216,0,3,2,0,0,0.0,2.5897062979638577,2.5080306343734264
