,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
7432,105,Felipe,Hannover 96,D,6,458,0,0.0552608743309974,0,0.046841774135828,1,2,0,0,0,0.0552608743309974,0.2832683343440294,0.2832683343440294
7433,105,Felipe,Hannover 96,D S,11,578,0,0.3267388753592968,0,0.0,5,0,1,0,0,0.3267388753592968,0.4027930051088333,0.4027930051088333
7434,1141,Felipe,SPAL 2013,D S,30,2371,3,2.8434979813173413,2,1.238350992091,14,8,13,0,3,2.8434979813173413,3.8514043455943465,3.7784901931881913
7435,7921,Felipe,Atletico Madrid,D S,25,2094,1,1.804177125915885,0,0.1148692704737186,19,4,7,0,1,1.804177125915885,2.498423426412046,2.443684372119605
7436,7921,Felipe,Atletico Madrid,D S,9,695,1,0.6444519553333521,1,0.5558285457082093,7,2,4,0,1,0.6444519553333521,1.7744812052696943,1.767455691471696
7437,1141,Felipe,Udinese,D S,32,2812,1,2.4028125181794167,1,1.1468872595578432,17,8,9,0,1,2.4028125181794167,3.742371134459973,3.151118072681129
7438,7921,Felipe,Atletico Madrid,D S,31,2049,0,1.2922928147017956,0,0.423955540638417,13,3,8,0,0,1.2922928147017956,6.536196975037456,6.514497188851237
7439,105,Felipe,Hannover 96,D S,8,123,0,0.0,0,0.0,0,0,2,0,0,0.0,0.1282771527767181,0.1282771527767181
7440,1141,Felipe,Udinese,D,26,2151,1,1.9771623983979223,1,0.755809229798615,11,6,11,1,1,1.9771623983979223,2.5847606929019094,2.302180708386004
7441,1141,Felipe,SPAL 2013,D S,15,993,0,1.001188182272017,0,0.0119975171983242,6,1,5,0,0,1.001188182272017,2.131357852369547,1.957799706608057
7442,1141,Felipe,"Inter,Parma",D S,15,1121,1,0.7370671397075057,0,0.0460841469466686,3,1,1,2,1,0.7370671397075057,1.0668313708156347,1.0582766737788916
7443,105,Felipe,Hannover 96,D S,17,1102,2,1.0107154864817858,0,0.0,10,0,4,1,2,1.0107154864817858,0.721462544053793,0.7018299512565136
7444,1141,Felipe,SPAL 2013,D,30,2577,1,2.0824367040768266,0,0.1731649348512292,15,6,6,1,1,2.0824367040768266,2.3837437946349382,2.0785374995321035
