,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
6898,9817,Esteban Saveljich,Rayo Vallecano,D,13,1130,0,0.5000578071922064,0,0.0,7,0,3,0,0,0.5000578071922064,0.6714651435613632,0.6714651435613632
