,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
14167,5660,Lukas Pokorny,Montpellier,D S,13,1087,0,0.148105576634407,0,0.0255583375692367,3,1,2,0,0,0.148105576634407,1.2840023702010512,1.2584440326318145
