,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
5525,4845,Deme N&#039;Diaye,Lens,F M S,7,279,0,0.7160334186628461,1,0.7504194676876068,6,4,0,0,0,0.7160334186628461,1.4996864795684814,0.0485719880089163
