,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
20229,19,Rune Jarstein,Hertha Berlin,GK,31,2790,0,0.0622648634016513,0,0.0,1,0,2,0,0,0.0622648634016513,2.189627058804035,2.189627058804035
20230,19,Rune Jarstein,Hertha Berlin,GK S,29,2560,0,0.0,0,0.0,0,0,2,0,0,0.0,1.8455737307667728,1.8455737307667728
20231,19,Rune Jarstein,Hertha Berlin,GK,29,2547,0,0.0,0,0.0841088742017746,0,1,1,1,0,0.0,3.631022159941496,3.54691328573972
20232,19,Rune Jarstein,Hertha Berlin,GK,31,2747,0,0.0,0,0.0,0,0,2,0,0,0.0,1.556052951142192,1.556052951142192
20233,19,Rune Jarstein,Hertha Berlin,GK,8,720,0,0.0,0,0.0,0,0,0,0,0,0.0,0.1685708183795213,0.1685708183795213
20234,19,Rune Jarstein,Hertha Berlin,GK,1,90,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
20235,19,Rune Jarstein,Hertha Berlin,GK,34,3060,0,0.0,0,0.0,0,0,1,0,0,0.0,1.7695194333791733,1.7695194333791733
