,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
1472,1379,Allan,Napoli,M S,35,2832,3,2.351099120453,5,4.571653522085398,29,39,5,0,3,2.351099120453,16.981228932738304,12.064906306564808
1473,5239,Allan,Hertha Berlin,M S,15,789,0,0.1415011500939726,0,0.1872909776866436,7,2,3,0,0,0.1415011500939726,1.8413713350892067,1.552482508122921
1474,1379,Allan,Napoli,M S,38,2864,4,3.966067999601364,5,3.935459212400019,37,34,2,0,4,3.966067999601364,19.865131547674537,12.77396120224148
1475,1379,Allan,Napoli,M S,29,1614,1,0.5945166349411011,6,4.674042558297515,14,28,3,0,1,0.5945166349411011,10.84761494025588,9.20093834027648
1476,1379,Allan,Napoli,M S,33,2617,1,0.9269125275313854,3,2.85189469717443,25,34,10,0,1,0.9269125275313854,19.16099951416254,16.478002700954676
1477,5239,Allan,Eintracht Frankfurt,M S,4,175,0,0.1237582489848136,0,0.0183060094714164,2,1,1,0,0,0.1237582489848136,1.9357585906982424,1.8120002746582031
1478,1379,Allan,Everton,M,15,1328,0,0.1151136420667171,1,0.3814039016142487,3,9,2,0,0,0.1151136420667171,4.78301377221942,4.411927446722984
1479,1379,Allan,Napoli,M S,23,1287,2,0.5716986190527678,1,1.0476274210959673,12,15,3,0,2,0.5716986190527678,3.854248896241188,2.7757141292095184
1480,1379,Allan,Everton,M S,24,2051,0,0.2417211476713419,0,0.7722852285951376,7,16,6,0,0,0.2417211476713419,9.109652698040009,8.36444772593677
1481,1379,Allan,Udinese,M S,35,3007,1,0.938441287726164,5,3.117815602570772,18,40,8,0,1,0.938441287726164,10.186952393501995,7.591569259762764
