,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
9788,6062,Isaac Hayden,Newcastle United,D M S,29,2224,1,1.390735574066639,2,2.5337737184017897,18,15,4,1,1,1.390735574066639,7.829536540433764,4.893850919790566
9789,6062,Isaac Hayden,Newcastle United,D M S,25,1865,1,0.8647688515484333,4,2.450123401358724,22,22,3,1,1,0.8647688515484333,5.393959403038025,2.830817185342312
9790,6062,Isaac Hayden,Newcastle United,D M S,12,856,1,0.2152330316603183,0,0.0593780782073736,4,2,3,0,1,0.2152330316603183,1.057702599093318,0.9288123603910208
9791,6062,Isaac Hayden,Newcastle United,D M S,24,1946,0,0.6148466067388654,0,0.2424964709207415,16,7,8,0,0,0.6148466067388654,4.556474668905139,4.0891827661544085
9792,6062,Isaac Hayden,Newcastle United,D M S,26,1370,1,0.8404329437762499,0,0.6397894788533449,14,11,7,0,1,0.8404329437762499,3.273425551131368,2.1752050146460533
