,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
11207,729,John O&#039;Shea,Sunderland,D S,28,2000,0,0.2818367062136531,0,0.5797988772392273,7,1,2,0,0,0.2818367062136531,1.7332266010344028,1.6920515894889832
11208,729,John O&#039;Shea,Sunderland,D,37,3270,0,0.5788785740733147,0,0.3453487306833267,7,6,4,0,0,0.5788785740733147,4.325417101383209,4.2413303181529045
11209,729,John O&#039;Shea,Sunderland,D M S,28,2162,0,0.1725596264004707,1,0.4787243902683258,3,1,5,0,0,0.1725596264004707,1.364521611481905,1.364521611481905
