,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
22442,6403,Timo Hübers,Hannover 96,D,5,450,0,0.122574208304286,1,0.3190417718142271,4,4,2,0,0,0.122574208304286,1.2457275819033384,1.0563414003700018
22443,6403,Timo Hübers,FC Cologne,D,3,223,0,0.0596902035176754,0,0.0,1,0,2,0,0,0.0596902035176754,0.3593440800905227,0.3593440800905227
