,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
16084,4881,Mayoro N&#039;Doye,Metz,S,1,20,0,0.0681374669075012,0,0.0,3,0,0,0,0,0.0681374669075012,0.0681374669075012,0.0
