,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
1562,9022,Amer Gojak,Torino,F M S,15,466,1,0.7937221610918641,1,0.2250655628740787,8,7,1,0,1,0.7937221610918641,1.7585979402065277,0.9703704342246056
