,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
11950,1089,Juan Cuadrado,Juventus,D M S,30,2185,2,2.450692845508456,10,9.995606675744057,19,60,9,1,1,1.6893940083682537,17.964835150167346,13.353020135313272
11951,1089,Juan Cuadrado,Juventus,D F M S,21,1366,4,3.7404130697250366,6,3.059647483751178,27,39,5,0,4,3.7404130697250366,10.737658442929389,4.544174401089549
11952,1089,Juan Cuadrado,Juventus,D F M S,33,2647,2,1.2743017636239529,5,4.429361429065466,20,44,7,1,2,1.2743017636239529,17.137214400805533,13.497998289763927
11953,1089,Juan Cuadrado,Juventus,D F M S,18,1218,1,1.7768199387937784,2,2.2451250553131104,17,31,4,0,1,1.7768199387937784,6.6357439532876015,3.425767257809639
11954,1089,Juan Cuadrado,Juventus,D F M S,28,1699,4,2.3842195831239223,5,3.724586322903633,36,44,2,0,4,2.3842195831239223,11.21540566906333,6.9588803090155125
11955,1089,Juan Cuadrado,Juventus,D M S,15,1094,3,0.8943039728328586,0,2.198873421177268,15,24,4,0,3,0.8943039728328586,6.239681929349899,4.331672644242644
11956,1089,Juan Cuadrado,Chelsea,S,1,22,0,0.0393532328307628,0,0.0,1,0,0,0,0,0.0393532328307628,0.0393532328307628,0.0
11957,1089,Juan Cuadrado,Chelsea,M S,12,302,0,1.7546613290905952,0,0.291303914040327,8,6,2,0,0,1.7546613290905952,2.9557097032666206,1.0333526451140642
11958,1089,Juan Cuadrado,Fiorentina,D F M,17,1455,4,6.048466181382537,4,2.188879817724228,53,36,5,0,4,6.048466181382537,10.780376330018044,4.311773028224707
11959,1089,Juan Cuadrado,Juventus,D F M S,30,2114,2,3.0361436773091555,6,6.472436187788844,36,47,8,0,2,3.0361436773091555,18.369206316769123,11.212158990092576
