,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
14505,1383,Manolo Gabbiadini,Southampton,F M S,12,459,1,1.759482623077929,0,0.2427214905619621,20,5,0,0,1,1.759482623077929,1.6964119942858815,0.6469900887459517
14506,1383,Manolo Gabbiadini,Southampton,F S,11,737,4,3.822396032512188,0,0.3400455834344029,29,6,1,0,4,3.0612271949648857,2.856665588915348,0.2466363683342933
14507,1383,Manolo Gabbiadini,Napoli,F S,23,529,5,4.509193825535476,3,1.2300108103081584,30,11,1,0,4,3.747894990257919,5.759979075752199,1.1738187558948994
14508,1383,Manolo Gabbiadini,Sampdoria,F M S,33,2043,11,7.862870950251818,1,3.5406720833852887,86,39,2,0,10,7.10157211497426,11.279243655502796,2.911554740741849
14509,1383,Manolo Gabbiadini,Southampton,F S,28,1056,5,2.5225432254374027,0,0.5467097796499729,22,7,2,0,4,1.761374358087778,3.041186712682247,1.450882963836193
14510,1383,Manolo Gabbiadini,Napoli,F S,13,514,3,3.501609578728676,0,0.0502774724736809,24,2,0,1,2,2.7403107434511185,2.9605383910238743,0.3172138072550297
14511,1383,Manolo Gabbiadini,Sampdoria,F S,16,879,3,2.6930756866931915,2,1.7783840987831354,29,11,1,0,2,1.931857317686081,5.177682546898723,1.9985928069800136
14512,1383,Manolo Gabbiadini,"Napoli,Sampdoria",F M S,33,1837,15,6.800542115233839,3,4.417004995979369,87,32,5,0,15,6.800542115233839,10.329794333316386,3.19258803781122
14513,1383,Manolo Gabbiadini,Sampdoria,F M S,11,624,4,2.0159803926944733,1,1.0436296742409468,23,13,3,0,4,2.0159803926944733,2.95258941501379,0.4025233183056116
14514,1383,Manolo Gabbiadini,Sampdoria,F S,18,805,4,2.105790259316564,2,1.1572979912161827,30,15,5,0,4,2.105790259316564,4.768715527839959,1.790105045773089
