,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
21942,4531,Stuart O&#039;Keefe,Crystal Palace,M S,2,88,0,0.0,0,0.0199461113661527,0,1,0,0,0,0.0,0.0199461113661527,0.0199461113661527
