,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
6836,887,Erik Pieters,Amiens,D M S,15,1261,1,0.970168880186975,1,0.5891184359788895,12,12,2,0,1,0.970168880186975,3.173059049062431,1.78667673189193
6837,887,Erik Pieters,Burnley,D M S,24,1880,0,0.4510198840871453,4,2.6981897624209523,14,18,2,0,0,0.4510198840871453,5.004477552138269,2.3300936492159963
6838,887,Erik Pieters,Stoke,D M S,36,3151,0,0.7645715428516269,1,1.560951421968639,9,18,4,0,0,0.7645715428516269,9.09391817636788,7.2216797061264515
6839,887,Erik Pieters,Burnley,D M S,20,1259,0,0.1511679273098707,1,0.3636159598827362,4,5,1,0,0,0.1511679273098707,1.9328867439180613,1.552714355289936
6840,887,Erik Pieters,Stoke,D S,31,2726,0,0.0912974635139107,1,1.980072368867696,3,14,5,0,0,0.0912974635139107,5.009238548576832,3.078582616522908
6841,887,Erik Pieters,Stoke,D S,31,2571,0,0.468611266463995,2,1.149583749473095,8,17,8,0,0,0.468611266463995,4.224028622731566,3.159572931006551
6842,887,Erik Pieters,Burnley,D S,3,100,0,0.0,0,0.0,0,0,0,0,0,0.0,0.6944540739059448,0.6944540739059448
6843,887,Erik Pieters,Stoke,D,35,3101,0,0.131296869367361,1,2.170644577592612,5,19,10,0,0,0.131296869367361,9.071399433538318,8.080488935112953
