,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
17111,7612,Nathan N&#039;Goumou Minpol,Toulouse,F,1,72,0,0.0447235740721225,0,0.0,1,0,0,0,0,0.0447235740721225,0.1068111956119537,0.0620876252651214
17112,7612,Nathan N&#039;Goumou Minpol,Toulouse,S,1,7,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
