,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
3959,1066,Charles N&#039;Zogbia,Aston Villa,S,2,39,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
3960,1066,Charles N&#039;Zogbia,Aston Villa,D F M S,27,1455,0,1.0603898195549846,2,1.4756778627634048,27,17,3,0,0,1.0603898195549846,4.7289251536130905,2.907901834696532
