,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
14767,93,Marcelo,Lyon,D,17,1509,0,0.5542513392865658,0,0.0200001168996095,8,1,4,0,0,0.5542513392865658,4.071650793775916,4.071650793775916
14768,93,Marcelo,Lyon,D,34,2923,3,1.249133860692382,0,0.3440464753657579,23,8,5,1,3,1.249133860692382,10.469798328354956,10.240922059863806
14769,2257,Marcelo,Real Madrid,D S,16,1053,0,0.4993168478831649,2,1.9270097091794007,12,16,3,0,0,0.4993168478831649,5.89299588650465,5.268836233764887
14770,93,Marcelo,Lyon,D,33,2882,0,1.5933662615716455,1,1.6807810589671135,25,11,6,0,0,1.5933662615716455,10.18219972588122,9.689844051375983
14771,2257,Marcelo,Real Madrid,D S,30,2475,2,1.3265887275338173,3,4.8911948800086975,19,51,2,0,2,1.3265887275338173,18.97966395691037,14.185057427734137
14772,2257,Marcelo,Real Madrid,D S,3,89,0,0.0614014081656932,0,0.0,1,0,0,0,0,0.0614014081656932,0.2357320711016655,0.1743306592106819
14773,2257,Marcelo,Real Madrid,D S,30,2274,2,2.0185054391622543,10,7.601764911785722,25,44,2,0,2,2.0185054391622543,18.48348298110068,12.463095327839255
14774,2257,Marcelo,Real Madrid,D,15,1303,1,0.5286952452734113,2,1.7676767650991678,17,26,2,0,1,0.5286952452734113,8.437043737620115,7.109505869448185
14775,2257,Marcelo,Real Madrid,D M S,28,2264,2,1.3943550065159798,6,7.034809876233339,33,57,3,1,2,1.3943550065159798,16.830594293773174,11.973121009767056
14776,93,Marcelo,Hannover 96,D,34,3060,2,2.065567002631724,0,0.2245507705956697,21,5,4,0,2,2.065567002631724,4.7197220250964165,4.522695863619447
14777,93,Marcelo,Lyon,D,35,3108,3,2.48715986404568,1,1.0293622836470604,24,6,5,1,3,2.48715986404568,10.385671030730007,9.842168506234884
14778,93,Marcelo,Hannover 96,D,19,1710,1,0.3622397985309362,0,0.1723255086690187,7,3,4,0,1,0.3622397985309362,1.6826086975634098,1.54846927896142
14779,2257,Marcelo,Real Madrid,D S,34,2930,2,2.2605354357510805,7,6.264860538765788,25,50,9,0,2,2.2605354357510805,25.739691220223904,20.033468812704086
14780,2257,Marcelo,Real Madrid,D S,23,1854,2,1.9209676086902616,2,2.939986752346158,35,33,6,0,2,1.9209676086902616,11.46144700050354,8.739844091236591
14781,93,Marcelo,Lyon,D,2,180,0,0.0676137953996658,0,0.0,2,0,1,0,0,0.0676137953996658,0.6549514979124069,0.6549514979124069
