,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
20933,3116,Semen Fomin,Torpedo Moscow,M S,15,709,1,0.7822127789258957,0,0.453516193665564,14,6,4,0,1,0.7822127789258957,1.5836948715150356,0.6001598015427589
20934,3116,Semen Fomin,FC Ufa,M S,13,522,1,0.0667514204978942,0,0.0,3,1,3,0,1,0.0667514204978942,0.5447061499580741,0.4779547294601798
