,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
19278,5114,Raúl García,"Getafe,Real Valladolid",D M S,16,1265,0,0.2224405705928802,1,0.4980206806212663,8,11,2,0,0,0.2224405705928802,1.4302193839102983,0.9811504557728769
19279,2400,Raúl García,Athletic Club,F M S,35,2899,15,11.145032257772982,1,1.6823154715821147,81,22,11,0,8,5.942344791255891,6.844849605113268,1.7427524253726006
19280,5114,Raúl García,Leganes,D M S,19,1388,0,0.1991025060415268,2,2.0490164756774902,7,25,1,0,0,0.1991025060415268,2.438630411401391,2.0973040405660868
19281,2400,Raúl García,Athletic Club,F M S,36,2893,10,8.901435161475092,4,5.855165731161833,96,33,11,0,7,6.671602292452008,13.500320226419715,4.408522456884384
19282,2400,Raúl García,Athletic Club,F S,16,934,3,4.07525809854269,0,2.5276125762611628,26,10,1,0,3,3.331980489194393,5.427667140960693,1.2434972412884235
19283,5114,Raúl García,Alaves,D S,18,1266,0,0.0877939481288194,0,0.6337360916659236,3,10,6,0,0,0.0877939481288194,1.6497865309938788,1.464826200157404
19284,5114,Raúl García,Real Valladolid,D M S,8,503,1,0.1277937106788158,0,0.2887980863451957,3,5,2,0,1,0.1277937106788158,0.9246485866606236,0.7581124641001225
19285,2400,Raúl García,Athletic Club,F M S,34,2645,10,10.262933790683746,1,3.4918361753225327,80,23,10,0,7,8.033100925385952,11.72306425217539,4.553346510976553
19286,5114,Raúl García,"Girona,Leganes",D S,15,1237,0,0.1902225390076637,1,0.2974705696105957,7,6,2,0,0,0.1902225390076637,1.371731897816062,1.242776706814766
19287,2400,Raúl García,Atletico Madrid,F M S,31,1682,5,5.876009853556752,3,3.462940279394388,52,12,8,0,3,4.389454625081271,6.6932008704170585,1.7525928933173418
19288,2400,Raúl García,Athletic Club,M S,33,2384,9,8.365462431684136,3,3.3771010860800743,81,27,12,0,7,5.3924799580127,10.109714029356835,3.491061568260193
19289,2400,Raúl García,"Athletic Club,Atletico Madrid",M S,31,2384,7,5.793117111548781,6,4.718370173126459,78,24,10,0,7,5.793117111548781,11.764333825558424,3.495991446077824
19290,2400,Raúl García,Athletic Club,F M S,34,1742,5,5.920133876614273,1,1.0179605837911367,47,15,6,2,3,3.690301015041769,6.893061092123389,2.942508824169636
