,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
10156,7705,Jack O&#039;Connell,Sheffield United,D S,33,2913,0,0.8287773206830025,1,3.557616675272584,14,16,4,0,0,0.8287773206830025,7.513776334933937,6.32238280121237
10157,7705,Jack O&#039;Connell,Sheffield United,D,2,180,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
