,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
9029,3587,Guy N&#039;Gosso,Amiens,M S,12,601,1,0.3212071135640144,0,0.2453434458002448,5,4,3,0,1,0.3212071135640144,1.3930146964266896,1.2021411638706925
9030,3587,Guy N&#039;Gosso,Angers,M S,2,106,0,0.0,0,0.0239763557910919,0,1,0,0,0,0.0,0.0239763557910919,0.0
