,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
8411,591,Gerard Deulofeu,Watford,F M S,7,443,1,0.5635111406445503,0,0.5860525676980615,8,11,0,0,1,0.5635111406445503,1.2814734149724245,0.6878451677039266
8412,591,Gerard Deulofeu,Watford,F S,30,2110,10,8.334904950112104,5,4.96249932423234,60,30,3,0,10,8.334904950112104,15.967125434428452,5.4338822439312935
8413,591,Gerard Deulofeu,Watford,F M S,28,2137,4,6.213232520967722,5,4.786341346800327,63,43,4,0,3,5.452063657343388,11.513658057898285,3.673295915126801
8414,591,Gerard Deulofeu,Udinese,F M S,15,1058,4,3.033097915351391,2,3.440341575071216,33,34,2,0,4,3.033097915351391,6.499132469296455,1.6851391326636076
8415,591,Gerard Deulofeu,AC Milan,F M S,17,1467,4,3.397663707844913,3,6.480150707066059,37,43,4,0,4,3.397663707844913,11.868969582021236,3.651541822589934
8416,591,Gerard Deulofeu,Udinese,F M S,13,593,1,1.493438811972737,1,0.8400337994098663,17,7,0,0,1,1.493438811972737,3.5614489763975143,1.342376623302698
8417,591,Gerard Deulofeu,Barcelona,F M S,10,504,1,1.1435283869504929,1,1.7528078462928534,8,10,1,0,1,1.1435283869504929,5.607950441539288,3.170225962996483
8418,591,Gerard Deulofeu,Everton,F M S,26,1389,2,1.4137748889625072,8,5.97331221960485,9,35,2,0,2,1.4137748889625072,8.983775861561298,3.341780513525009
8419,591,Gerard Deulofeu,Sevilla,F M S,17,795,1,2.387968845665455,5,2.1213558074086905,16,15,0,0,1,2.387968845665455,4.248524319380522,0.8165267072618008
8420,591,Gerard Deulofeu,Everton,F M S,11,452,0,0.6818259889259934,0,0.4787798263132572,7,10,1,0,0,0.6818259889259934,2.8998368782922626,2.003331881016493
