,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
7372,5309,Federico Palacios,Nuernberg,F M S,17,946,2,1.382018600590527,0,0.4123560264706611,7,6,1,0,2,1.382018600590527,4.208304608240724,2.6905440744012594
7373,5309,Federico Palacios,RasenBallsport Leipzig,S,2,49,0,0.0913514718413353,0,0.1131974980235099,2,1,0,0,0,0.0913514718413353,0.2045489698648452,0.0
