,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
12919,8576,Koba Koindredi,Valencia,S,2,10,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
12920,8576,Koba Koindredi,Valencia,M S,6,96,0,0.0,0,0.0,0,0,1,0,0,0.0,0.1173873431980609,0.1173873431980609
