,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
4026,3222,Cheikh M&#039;Bengue,Saint-Etienne,D M,15,1183,0,0.1548354011029005,1,0.8297200500965118,3,9,4,0,0,0.1548354011029005,2.8744488395750523,2.1171525279060006
4027,3222,Cheikh M&#039;Bengue,Rennes,D M S,23,1896,0,0.4028516933321953,0,0.6646583266556263,4,9,2,0,0,0.4028516933321953,3.461756382137537,2.8378656543791294
4028,3222,Cheikh M&#039;Bengue,Saint-Etienne,D S,7,499,0,0.0380836799740791,0,0.3070535063743591,1,1,2,0,0,0.0380836799740791,1.1601024828851223,0.8149653039872646
4029,3222,Cheikh M&#039;Bengue,Rennes,D M,32,2814,0,0.7948487754911184,1,0.8160250969231129,8,15,3,0,0,0.7948487754911184,5.900295119732618,4.396561291068792
