,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
12205,9993,Jurgen Ekkelenkamp,Hertha Berlin,M S,11,331,2,1.2195784244686363,0,0.3371231416240334,7,6,0,0,2,1.2195784244686363,1.6349839456379414,0.7214965745806694
