,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
16209,3967,Michael Essien,AC Milan,M S,13,677,0,0.0823057824745774,0,0.0748115051537752,5,3,1,1,0,0.0823057824745774,2.623580316081643,2.501505443826318
