,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
18750,409,Philipp Klement,VfB Stuttgart,M S,6,357,1,0.2419050317257642,0,1.0432631354779005,5,7,0,0,1,0.2419050317257642,2.680070921778679,2.054835267364979
18751,409,Philipp Klement,Mainz 05,S,2,27,0,0.0983235761523246,0,0.0,1,0,0,0,0,0.0983235761523246,0.0,0.0
18752,409,Philipp Klement,VfB Stuttgart,M S,18,395,1,0.2392038628458976,2,1.3031054604798555,7,18,0,0,1,0.2392038628458976,1.7787200789898634,1.4669401179999113
