,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
448,1192,Afriyie Acquah,"Parma,Sampdoria",M S,24,1845,1,1.5567274829372764,0,1.5904141925275326,20,22,9,2,1,1.5567274829372764,7.627682583406568,5.032254382967949
449,1192,Afriyie Acquah,Torino,M S,29,1892,2,0.7449501240625978,3,2.061742705293,25,25,9,0,2,0.7449501240625978,6.246316903270781,4.107817335054278
450,1192,Afriyie Acquah,Empoli,M S,28,1513,2,1.3772008027881384,0,0.9164190869778396,22,11,4,0,2,1.3772008027881384,4.005264090374112,2.0125252194702625
451,1192,Afriyie Acquah,Torino,M S,22,929,1,0.3462485317140817,0,0.6109551917761564,9,6,3,1,1,0.3462485317140817,2.845524312928319,2.401398340240121
452,1192,Afriyie Acquah,Torino,M S,20,1071,2,1.0656701903790236,0,0.3472910383716225,16,7,2,3,2,1.0656701903790236,5.843810077756643,4.5070489244535565
